anio;jurisdiccion;Empresa;linea
06/2017;NACIONAL;"NUEVOS RUMBOS S.A.T.A.C.I.F.I.";"LINEA 132
"
06/2017;NACIONAL;"ROCARAZA S.A.";"LINEA 146
"
06/2017;NACIONAL;"ROCARAZA S.A.";"LINEA 031
"
06/2017;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 177
"
06/2017;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 74
"
06/2017;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 79
"
06/2017;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 51
"
06/2017;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 163 BS AS
"
06/2017;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 136 BS AS
"
06/2017;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 182
"
06/2017;NACIONAL;"SOCIEDAD ANONIMA EXPRESO SUDOESTE";"LINEA 85
"
06/2017;NACIONAL;"SOFSE - Belgrano Sur";"FFCC BELGRANO SUR
"
06/2017;NACIONAL;"SOFSE - Mitre";"FFCC MITRE-ZARATE
"
06/2017;NACIONAL;"SOFSE - Mitre";"FFCC MITRE-SUAREZ
"
06/2017;NACIONAL;"SOFSE - Mitre";"FFCC MITRE
"
06/2017;NACIONAL;"SOFSE - Mitre";"FFCC MITRE-TIGRE
"
06/2017;NACIONAL;"SOFSE - Roca";"FFCC ROCA
"
06/2017;NACIONAL;"SOFSE - San Martin";"FFCC SAN MARTIN
"
06/2017;NACIONAL;"SOFSE- SARMIENTO";"FFCC SARMIENTO
"
06/2017;NACIONAL;"SOFSE- TREN DE LA COSTA";"FFCC TREN DE LA COSTA
"
06/2017;NACIONAL;"TRANPORTES VEINTIDOS DE SETIEMBRE S.A.C.";"LINEA 2
"
06/2017;NACIONAL;"TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.";"LINEA 7
"
06/2017;NACIONAL;"TRANSP. SGTO. CABRAL";"LINEA 102
"
06/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 140
"
06/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 62
"
06/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 61
"
06/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 133
"
06/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 129
"
06/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 114
"
06/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 143
"
06/2017;NACIONAL;"TRANSPORTE ESCALADA S.A.T.";"LINEA 175
"
06/2017;NACIONAL;"TRANSPORTE ESCALADA S.A.T.";"LINEA 169
"
06/2017;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 96
"
06/2017;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 185
"
06/2017;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 161
"
06/2017;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 188
"
06/2017;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 20
"
06/2017;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 117
"
06/2017;NACIONAL;"TRANSPORTE NUEVE DE JULIO SAC.";"LINEA 109
"
06/2017;NACIONAL;"TRANSPORTES 1º SEPTIEMBRE S.A.";"LINEA 93
"
06/2017;NACIONAL;"TRANSPORTES 27 DE JUNIO S.A.C.I.F.";"LINEA 99
"
06/2017;NACIONAL;"TRANSPORTES 270 S.A.";"LINEA 70
"
06/2017;NACIONAL;"TRANSPORTES ALMIRANTE BROWN S.A.";"LINEA 33
"
06/2017;NACIONAL;"TRANSPORTES ATLANTIDA S.A.C.";"LINEA 57
"
06/2017;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A.";"LINEA 12
"
06/2017;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A.";"LINEA 124
"
06/2017;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 100
"
06/2017;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 115
"
06/2017;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 134
"
06/2017;NACIONAL;"TRANSPORTES AVENIDA BERNARDO ADER S.A.";"LINEA 130
"
06/2017;NACIONAL;"TRANSPORTES COLEGIALES S.A.C.I.";"LINEA 42
"
06/2017;NACIONAL;"TRANSPORTES DEL TEJAR S.A.";"LINEA 67
"
06/2017;NACIONAL;"TRANSPORTES LINEA 123 S.A.C.I.";"LINEA 123
"
06/2017;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 91
"
06/2017;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 135
"
06/2017;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 76
"
06/2017;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 56
"
06/2017;NACIONAL;"TRANSPORTES NUEVA CHICAGO C.I.S.A.";"LINEA 80
"
06/2017;NACIONAL;"TRANSPORTES QUIRNO COSTA S.A.C.I.";"LINEA 103
"
06/2017;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 23
"
06/2017;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 5
"
06/2017;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 8
"
06/2017;NACIONAL;"TRANSPORTES SAN CAYETANO S.A.C.";"LINEA 1
"
06/2017;NACIONAL;"TRANSPORTES SANTA FE S.A.C.I.";"LINEA 39
"
06/2017;NACIONAL;"TRANSPORTES SESENTA Y OCHO S.R.L.";"LINEA 68
"
06/2017;NACIONAL;"TRANSPORTES SOL DE MAYO C.I.S.A.";"LINEA 4
"
06/2017;NACIONAL;"TRANSPORTES SUR-NOR C.I.S.A.";"LINEA 15
"
06/2017;NACIONAL;"TTES.AUTOMOTORES DE PASAJEROS SIGLO XXI SA";"LINEA 181
"
06/2017;NACIONAL;"UNION TRANSPORTISTAS DE EMPRESAS SA";"LINEA 46
"
06/2017;NACIONAL;"VUELTA DE ROCHA S.A.T.C.I.";"LINEA 64
"
05/2017;NACIONAL;"17 DE AGOSTO S.A.";"LINEA 26
"
05/2017;NACIONAL;"4 DE SEPTIEMBRE S.A.T.C.P.";"LINEA 37
"
05/2017;NACIONAL;"ALMAFUERTE S.A.T.A.C.I.";"LINEA 55
"
05/2017;NACIONAL;"AZUL S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 41
"
05/2017;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A.";"LINEA 63
"
05/2017;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A.";"LINEA 113
"
05/2017;NACIONAL;"BUENOS AIRES BUS SOCIEDAD ANONIMA";"LINEA 49
"
05/2017;NACIONAL;"BUS DEL OESTE S.A.";"LINEA 97
"
05/2017;NACIONAL;"CARDENAS S.A. EMPRESA DE TRANSPORTES";"LINEA 126
"
05/2017;NACIONAL;"COLECTIVEROS UNIDOS S.A.";"LINEA 106
"
05/2017;NACIONAL;"COMPAÑIA MICROOMNIBUS LA COLORADA SACI";"LINEA 178
"
05/2017;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 44
"
05/2017;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 28
"
05/2017;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 101
"
05/2017;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA";"LINEA 193
"
05/2017;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA";"LINEA 86
"
05/2017;NACIONAL;"EL PUENTE S.A.T.";"LINEA 158
"
05/2017;NACIONAL;"EL PUENTE S.A.T.";"LINEA 128
"
05/2017;NACIONAL;"EL PUENTE S.A.T.";"LINEA 75
"
05/2017;NACIONAL;"EL PUENTE S.A.T.";"LINEA 32A
"
05/2017;NACIONAL;"EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.";"LINEA 29
"
05/2017;NACIONAL;"EMP.DE TRANSP.MICROOMN.SAENZ PEÑA S.R.L.";"LINEA 92
"
05/2017;NACIONAL;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";"LINEA 24
"
05/2017;NACIONAL;"EMPRESA ANTARTIDA ARGENTINA S.A.T.";"LINEA 95
"
05/2017;NACIONAL;"EMPRESA DE TRANSP. MARIANO MORENO S.A.";"LINEA 36
"
05/2017;NACIONAL;"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A";"LINEA 108
"
05/2017;NACIONAL;"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A";"LINEA 21
"
05/2017;NACIONAL;"EMPRESA DE TRANSPORTES 104 S.R.L.";"LINEA 104
"
05/2017;NACIONAL;"EMPRESA DE TRANSPORTES AMERICA S.A.C.I.";"LINEA 105
"
05/2017;NACIONAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 166
"
05/2017;NACIONAL;"EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.";"LINEA 152
"
05/2017;NACIONAL;"EXPRESO GENERAL SARMIENTO S.A.";"LINEA 176
"
05/2017;NACIONAL;"EXPRESO LOMAS S.A.";"LINEA 165
"
05/2017;NACIONAL;"EXPRESO LOMAS S.A.";"LINEA 112
"
05/2017;NACIONAL;"EXPRESO QUILMES S.A.";"LINEA 98
"
05/2017;NACIONAL;"EXPRESO SAN ISIDRO S.A.T.C.I.F.I.";"LINEA 168
"
05/2017;NACIONAL;"FERROVIAS S.A.";"FFCC BELGRANO NORTE
"
05/2017;NACIONAL;"GENERAL PUEYRREDON S.A.T.C.I.";"LINEA 110
"
05/2017;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 9
"
05/2017;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 25
"
05/2017;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 84
"
05/2017;NACIONAL;"GRUPO LINEA 179 S.A.";"LINEA 179
"
05/2017;NACIONAL;"JUAN B. JUSTO S.A.T.C.I.";"LINEA 34
"
05/2017;NACIONAL;"LA CABAÑA S.A.";"LINEA 174 BS AS
"
05/2017;NACIONAL;"LA CABAÑA S.A.";"LINEA 172
"
05/2017;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 184
"
05/2017;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 65
"
05/2017;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 194
"
05/2017;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 195
"
05/2017;NACIONAL;"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS";"LINEA 180
"
05/2017;NACIONAL;"LINEA 10 S.A.";"LINEA 10
"
05/2017;NACIONAL;"LINEA 17 S.A.";"LINEA 17
"
05/2017;NACIONAL;"LINEA 213 S.A. DE TRANSPORTE";"LINEA 53
"
05/2017;NACIONAL;"LINEA 71 S.A.";"LINEA 71
"
05/2017;NACIONAL;"LINEA DE MICROOMNIBUS 47 S.A.T.C.F.I.";"LINEA 47
"
05/2017;NACIONAL;"LINEA EXPRESO LINIERS S.A.I.Y C.";"LINEA 88
"
05/2017;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 87
"
05/2017;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 78
"
05/2017;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 111
"
05/2017;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 127
"
05/2017;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 151
"
05/2017;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 90
"
05/2017;NACIONAL;"MAYO S.A.T.A.";"LINEA 141
"
05/2017;NACIONAL;METROVIAS;"LINEA B
"
05/2017;NACIONAL;METROVIAS;"LINEA C
"
05/2017;NACIONAL;METROVIAS;"LINEA D
"
05/2017;NACIONAL;METROVIAS;"LINEA E
"
05/2017;NACIONAL;METROVIAS;"LINEA PREMETRO
"
05/2017;NACIONAL;METROVIAS;"LINEA H
"
05/2017;NACIONAL;METROVIAS;"LINEA A
"
05/2017;NACIONAL;"METROVIAS S.A. (URQUIZA)";"FFCC URQUIZA
"
05/2017;NACIONAL;"MICRO OMNIBUS NORTE S.A.";"LINEA 60
"
05/2017;NACIONAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 159
"
05/2017;NACIONAL;"MICRO OMNIBUS SUR S.A.C.";"LINEA 160
"
05/2017;NACIONAL;"MICROOMNIBUS BARRANCAS DE BELGRANO S.A.";"LINEA 118
"
05/2017;NACIONAL;"MICROOMNIBUS CIUDAD DE BS.AS. S.A.T.C.I";"LINEA 59
"
05/2017;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.";"LINEA 154
"
05/2017;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.";"LINEA 45
"
05/2017;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 19
"
05/2017;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 153 BS AS
"
05/2017;NACIONAL;"NUDO S.A.";"LINEA 150
"
05/2017;NACIONAL;"NUDO S.A.";"LINEA 6
"
05/2017;NACIONAL;"NUDO S.A.";"LINEA 50
"
05/2017;NACIONAL;"NUDO S.A.";"LINEA 107
"
05/2017;NACIONAL;"NUEVOS RUMBOS S.A.T.A.C.I.F.I.";"LINEA 132
"
05/2017;NACIONAL;"ROCARAZA S.A.";"LINEA 031
"
05/2017;NACIONAL;"ROCARAZA S.A.";"LINEA 146
"
05/2017;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 177
"
05/2017;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 74
"
05/2017;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 51
"
05/2017;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 79
"
05/2017;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 182
"
05/2017;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 163 BS AS
"
05/2017;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 136 BS AS
"
05/2017;NACIONAL;"SOCIEDAD ANONIMA EXPRESO SUDOESTE";"LINEA 85
"
05/2017;NACIONAL;"SOFSE - Belgrano Sur";"FFCC BELGRANO SUR
"
05/2017;NACIONAL;"SOFSE - Mitre";"FFCC MITRE-TIGRE
"
05/2017;NACIONAL;"SOFSE - Mitre";"FFCC MITRE-ZARATE
"
05/2017;NACIONAL;"SOFSE - Mitre";"FFCC MITRE-SUAREZ
"
05/2017;NACIONAL;"SOFSE - Mitre";"FFCC MITRE
"
05/2017;NACIONAL;"SOFSE - Roca";"FFCC ROCA
"
05/2017;NACIONAL;"SOFSE - San Martin";"FFCC SAN MARTIN
"
05/2017;NACIONAL;"SOFSE- SARMIENTO";"FFCC SARMIENTO
"
05/2017;NACIONAL;"SOFSE- TREN DE LA COSTA";"FFCC TREN DE LA COSTA
"
05/2017;NACIONAL;"TRANPORTES VEINTIDOS DE SETIEMBRE S.A.C.";"LINEA 2
"
05/2017;NACIONAL;"TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.";"LINEA 7
"
05/2017;NACIONAL;"TRANSP. SGTO. CABRAL";"LINEA 102
"
05/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 133
"
05/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 62
"
05/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 114
"
05/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 140
"
05/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 129
"
05/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 143
"
05/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 61
"
05/2017;NACIONAL;"TRANSPORTE ESCALADA S.A.T.";"LINEA 175
"
05/2017;NACIONAL;"TRANSPORTE ESCALADA S.A.T.";"LINEA 169
"
05/2017;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 96
"
05/2017;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 185
"
05/2017;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 20
"
05/2017;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 161
"
05/2017;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 117
"
05/2017;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 188
"
05/2017;NACIONAL;"TRANSPORTE NUEVE DE JULIO SAC.";"LINEA 109
"
05/2017;NACIONAL;"TRANSPORTES 1º SEPTIEMBRE S.A.";"LINEA 93
"
05/2017;NACIONAL;"TRANSPORTES 27 DE JUNIO S.A.C.I.F.";"LINEA 99
"
05/2017;NACIONAL;"TRANSPORTES 270 S.A.";"LINEA 70
"
05/2017;NACIONAL;"TRANSPORTES ALMIRANTE BROWN S.A.";"LINEA 33
"
05/2017;NACIONAL;"TRANSPORTES ATLANTIDA S.A.C.";"LINEA 57
"
05/2017;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A.";"LINEA 124
"
05/2017;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A.";"LINEA 12
"
05/2017;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 115
"
05/2017;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 100
"
05/2017;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 134
"
05/2017;NACIONAL;"TRANSPORTES AVENIDA BERNARDO ADER S.A.";"LINEA 130
"
05/2017;NACIONAL;"TRANSPORTES COLEGIALES S.A.C.I.";"LINEA 42
"
05/2017;NACIONAL;"TRANSPORTES DEL TEJAR S.A.";"LINEA 67
"
05/2017;NACIONAL;"TRANSPORTES LINEA 123 S.A.C.I.";"LINEA 123
"
05/2017;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 91
"
05/2017;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 56
"
05/2017;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 135
"
05/2017;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 76
"
05/2017;NACIONAL;"TRANSPORTES NUEVA CHICAGO C.I.S.A.";"LINEA 80
"
05/2017;NACIONAL;"TRANSPORTES QUIRNO COSTA S.A.C.I.";"LINEA 103
"
05/2017;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 5
"
05/2017;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 23
"
05/2017;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 8
"
05/2017;NACIONAL;"TRANSPORTES SAN CAYETANO S.A.C.";"LINEA 1
"
05/2017;NACIONAL;"TRANSPORTES SANTA FE S.A.C.I.";"LINEA 39
"
05/2017;NACIONAL;"TRANSPORTES SESENTA Y OCHO S.R.L.";"LINEA 68
"
05/2017;NACIONAL;"TRANSPORTES SOL DE MAYO C.I.S.A.";"LINEA 4
"
05/2017;NACIONAL;"TRANSPORTES SUR-NOR C.I.S.A.";"LINEA 15
"
05/2017;NACIONAL;"TTES.AUTOMOTORES DE PASAJEROS SIGLO XXI SA";"LINEA 181
"
05/2017;NACIONAL;"UNION TRANSPORTISTAS DE EMPRESAS SA";"LINEA 46
"
05/2017;NACIONAL;"VUELTA DE ROCHA S.A.T.C.I.";"LINEA 64
"
04/2017;NACIONAL;"17 DE AGOSTO S.A.";"LINEA 26
"
04/2017;NACIONAL;"4 DE SEPTIEMBRE S.A.T.C.P.";"LINEA 37
"
04/2017;NACIONAL;"ALMAFUERTE S.A.T.A.C.I.";"LINEA 55
"
04/2017;NACIONAL;"AZUL S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 41
"
04/2017;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A.";"LINEA 63
"
04/2017;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A.";"LINEA 113
"
04/2017;NACIONAL;"BUENOS AIRES BUS SOCIEDAD ANONIMA";"LINEA 49
"
04/2017;NACIONAL;"BUS DEL OESTE S.A.";"LINEA 97
"
04/2017;NACIONAL;"CARDENAS S.A. EMPRESA DE TRANSPORTES";"LINEA 126
"
04/2017;NACIONAL;"COLECTIVEROS UNIDOS S.A.";"LINEA 106
"
04/2017;NACIONAL;"COMPAÑIA MICROOMNIBUS LA COLORADA SACI";"LINEA 178
"
04/2017;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 28
"
04/2017;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 44
"
04/2017;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 101
"
04/2017;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA";"LINEA 86
"
04/2017;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA";"LINEA 193
"
04/2017;NACIONAL;"EL PUENTE S.A.T.";"LINEA 75
"
04/2017;NACIONAL;"EL PUENTE S.A.T.";"LINEA 128
"
04/2017;NACIONAL;"EL PUENTE S.A.T.";"LINEA 32A
"
04/2017;NACIONAL;"EL PUENTE S.A.T.";"LINEA 158
"
04/2017;NACIONAL;"EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.";"LINEA 29
"
04/2017;NACIONAL;"EMP.DE TRANSP.MICROOMN.SAENZ PEÑA S.R.L.";"LINEA 92
"
04/2017;NACIONAL;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";"LINEA 24
"
04/2017;NACIONAL;"EMPRESA ANTARTIDA ARGENTINA S.A.T.";"LINEA 95
"
04/2017;NACIONAL;"EMPRESA DE TRANSP. MARIANO MORENO S.A.";"LINEA 36
"
04/2017;NACIONAL;"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A";"LINEA 21
"
04/2017;NACIONAL;"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A";"LINEA 108
"
04/2017;NACIONAL;"EMPRESA DE TRANSPORTES 104 S.R.L.";"LINEA 104
"
04/2017;NACIONAL;"EMPRESA DE TRANSPORTES AMERICA S.A.C.I.";"LINEA 105
"
04/2017;NACIONAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 166
"
04/2017;NACIONAL;"EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.";"LINEA 152
"
04/2017;NACIONAL;"EXPRESO GENERAL SARMIENTO S.A.";"LINEA 176
"
04/2017;NACIONAL;"EXPRESO LOMAS S.A.";"LINEA 165
"
04/2017;NACIONAL;"EXPRESO LOMAS S.A.";"LINEA 112
"
04/2017;NACIONAL;"EXPRESO QUILMES S.A.";"LINEA 98
"
04/2017;NACIONAL;"EXPRESO SAN ISIDRO S.A.T.C.I.F.I.";"LINEA 168
"
04/2017;NACIONAL;"FERROVIAS S.A.";"FFCC BELGRANO NORTE
"
04/2017;NACIONAL;"GENERAL PUEYRREDON S.A.T.C.I.";"LINEA 110
"
04/2017;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 84
"
04/2017;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 9
"
04/2017;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 25
"
04/2017;NACIONAL;"GRUPO LINEA 179 S.A.";"LINEA 179
"
04/2017;NACIONAL;"JUAN B. JUSTO S.A.T.C.I.";"LINEA 34
"
04/2017;NACIONAL;"LA CABAÑA S.A.";"LINEA 172
"
04/2017;NACIONAL;"LA CABAÑA S.A.";"LINEA 174 BS AS
"
04/2017;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 184
"
04/2017;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 65
"
04/2017;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 194
"
04/2017;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 195
"
04/2017;NACIONAL;"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS";"LINEA 180
"
04/2017;NACIONAL;"LINEA 10 S.A.";"LINEA 10
"
04/2017;NACIONAL;"LINEA 17 S.A.";"LINEA 17
"
04/2017;NACIONAL;"LINEA 213 S.A. DE TRANSPORTE";"LINEA 53
"
04/2017;NACIONAL;"LINEA 71 S.A.";"LINEA 71
"
04/2017;NACIONAL;"LINEA DE MICROOMNIBUS 47 S.A.T.C.F.I.";"LINEA 47
"
04/2017;NACIONAL;"LINEA EXPRESO LINIERS S.A.I.Y C.";"LINEA 88
"
04/2017;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 111
"
04/2017;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 127
"
04/2017;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 87
"
04/2017;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 78
"
04/2017;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 151
"
04/2017;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 90
"
04/2017;NACIONAL;"MAYO S.A.T.A.";"LINEA 141
"
04/2017;NACIONAL;METROVIAS;"LINEA H
"
04/2017;NACIONAL;METROVIAS;"LINEA A
"
04/2017;NACIONAL;METROVIAS;"LINEA C
"
04/2017;NACIONAL;METROVIAS;"LINEA B
"
04/2017;NACIONAL;METROVIAS;"LINEA PREMETRO
"
04/2017;NACIONAL;METROVIAS;"LINEA E
"
04/2017;NACIONAL;METROVIAS;"LINEA D
"
04/2017;NACIONAL;"METROVIAS S.A. (URQUIZA)";"FFCC URQUIZA
"
04/2017;NACIONAL;"MICRO OMNIBUS NORTE S.A.";"LINEA 60
"
04/2017;NACIONAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 159
"
04/2017;NACIONAL;"MICRO OMNIBUS SUR S.A.C.";"LINEA 160
"
04/2017;NACIONAL;"MICROOMNIBUS BARRANCAS DE BELGRANO S.A.";"LINEA 118
"
04/2017;NACIONAL;"MICROOMNIBUS CIUDAD DE BS.AS. S.A.T.C.I";"LINEA 59
"
04/2017;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.";"LINEA 154
"
