anio;jurisdiccion;Empresa;linea
12/2017;MUNICIPAL;"MICRO OMNIBUS GRAL PACHECO SRL";"LINEA 721
"
12/2017;MUNICIPAL;"MICRO OMNIBUS PRIMERA JUNTA S.A";"LINEA 504C
"
12/2017;MUNICIPAL;"MICRO OMNIBUS PRIMERA JUNTA S.A";"LINEA 583
"
12/2017;MUNICIPAL;"MICRO OMNIBUS PRIMERA JUNTA S.A";"LINEA 501E
"
12/2017;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 619
"
12/2017;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 584
"
12/2017;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 603
"
12/2017;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 508A
"
12/2017;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 513A
"
12/2017;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 505E
"
12/2017;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 505C
"
12/2017;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 511A
"
12/2017;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 506B
"
12/2017;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 720
"
12/2017;MUNICIPAL;"MICROEXPRES S.A.";"LINEA 503 ESTE LA PLATA
"
12/2017;MUNICIPAL;"NUEVO IDEAL S.A.";"LINEA 620
"
12/2017;MUNICIPAL;"PILAR BUS S.A";"LINEA 510B
"
12/2017;MUNICIPAL;"RUTA BUS S.A.";"LINEA 511B
"
12/2017;MUNICIPAL;"RUTA BUS S.A.";"LINEA 501H
"
12/2017;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 503C
"
12/2017;MUNICIPAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 741
"
12/2017;MUNICIPAL;"SERGIO A. RIVAS S.R.L";"LINEA 503H (RIVAS)
"
12/2017;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 502B
"
12/2017;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 503
"
12/2017;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 500C
"
12/2017;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 501F
"
12/2017;MUNICIPAL;"TRANSPORTE DEL SUR S.R.L.";"LINEA 515
"
12/2017;MUNICIPAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 621
"
12/2017;MUNICIPAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 500G
"
12/2017;MUNICIPAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 501G
"
12/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 500H
"
12/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 511
"
12/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 513
"
12/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 509C
"
12/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 512
"
12/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 508
"
12/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 507
"
12/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 503
"
12/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 506
"
12/2017;MUNICIPAL;"TRANSPORTES UNIDOS DE MERLO S.A.C.I.I.";"LINEA 500D
"
12/2017;MUNICIPAL;"UNION PLATENSE SRL";"LINEA SUR MUNICIPAL
"
12/2017;MUNICIPAL;"UNION PLATENSE SRL";"LINEA 520C
"
12/2017;MUNICIPAL;"UNION PLATENSE SRL";"NORTE MUNICIPAL
"
12/2017;MUNICIPAL;"UNION TRANSITORIA COSA CIA TRANSPORTE VECINAL U.T";"LINEA 503A BS AS
"
12/2017;MUNICIPAL;"UTENOR LINEA 723 UNION TRANSITORIA DE EMPRESAS";"LINEA 723
"
12/2017;MUNICIPAL;"UTENOR SA L 722";"LINEA 722
"
12/2017;MUNICIPAL;"YITOS S.A.";"LINEA 541
"
12/2017;MUNICIPAL;"YITOS S.A.";"LINEA 543
"
12/2017;MUNICIPAL;"YITOS S.A.";"LINEA 544
"
12/2017;MUNICIPAL;"YITOS S.A.";"LINEA 561
"
12/2017;MUNICIPAL;"YITOS S.A.";"LINEA 562
"
11/2017;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I";"LINEA 622
"
11/2017;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I";"LINEA 628
"
11/2017;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL";"LINEA 550 BSAS
"
11/2017;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL";"LINEA 553 BSAS
"
11/2017;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL";"LINEA 540 BSAS
"
11/2017;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL";"LINEA 552 BSAS
"
11/2017;MUNICIPAL;"CIA ANDRADE EMPRESA DE TRANSPORTE DE PASAJEROS SRL";"LINEA 523
"
11/2017;MUNICIPAL;"CIA LA PAZ AMADOR MOURE SACIFIYA";"LINEA 551
"
11/2017;MUNICIPAL;"CIA LA PAZ AMADOR MOURE SACIFIYA";"LINEA 542
"
11/2017;MUNICIPAL;"COMPAÑÍA DE OMNIBUS 25 DE MAYO LINEA 278";"LINEA 586
"
11/2017;MUNICIPAL;"COMPAÑÍA DE OMNIBUS 25 DE MAYO LINEA 278";"LINEA 585
"
11/2017;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 507B
"
11/2017;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 504B
"
11/2017;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 670
"
11/2017;MUNICIPAL;"COMPAÑIA MICROOMNIBUS LA COLORADA SACI";"LINEA 505 D
"
11/2017;MUNICIPAL;"COOPERATIVA DE TRABAJO 3 DE JULIO LIMITADA";"LINEA 505C
"
11/2017;MUNICIPAL;"COOPERATIVA DE TRABAJO 3 DE JULIO LIMITADA";"LINEA_500-503
"
11/2017;MUNICIPAL;"COOPERATIVA DE TRABAJO 6 DE JULIO LIMITADA";"LINEA SIN NUMERO (COOP 6 DE JULIO)
"
11/2017;MUNICIPAL;"EL URBANO SRL";"LINEA 522
"
11/2017;MUNICIPAL;"EL URBANO SRL";"LINEA 527
"
11/2017;MUNICIPAL;"EMPRESA 501 SA";"LINEA 501 A
"
11/2017;MUNICIPAL;"EMPRESA CINCO DE AGOSTO S.R.L.";"LINEA 524
"
11/2017;MUNICIPAL;"EMPRESA CIUDAD DE SAN FERNANDO SA";"LINEA 710
"
11/2017;MUNICIPAL;"EMPRESA DE TRANSPORTES EL LITORAL S.A.";"LINEA 749
"
11/2017;MUNICIPAL;"EMPRESA DE TRANSPORTES SANTA RITA  SRL";"LINEA 500B
"
11/2017;MUNICIPAL;"EMPRESA J.M. EZEIZA S.R.L.";"LINEA 532
"
11/2017;MUNICIPAL;"EMPRESA J.M. EZEIZA S.R.L.";"LINEA 518
"
11/2017;MUNICIPAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 504A
"
11/2017;MUNICIPAL;"EMPRESA LINEA 216 S.A.T.";"BSAS_LINEA_504_ITUZAINGO
"
11/2017;MUNICIPAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 634
"
11/2017;MUNICIPAL;"EMPRESA MICROOMNIBUS LARROQUE LINEA 548 SRL";"LINEA 548
"
11/2017;MUNICIPAL;"EMPRESA MONTE GRANDE S.A. LINEA 501";"LINEA 501C
"
11/2017;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 508C
"
11/2017;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA OESTE
"
11/2017;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 561B
"
11/2017;MUNICIPAL;"EMPRESA TRANSPORTE TRATADO DEL PILAR S.R.L.";"LINEA 501B
"
11/2017;MUNICIPAL;"EMRESA MONTERREY S.R.L.";"LINEA 506A
"
11/2017;MUNICIPAL;"EXPRESO ARSENO SRL";"LINEA 514
"
11/2017;MUNICIPAL;"EXPRESO EMPALME LOBOS S.R.L.";"LINEA 502A
"
11/2017;MUNICIPAL;"EXPRESO EMPALME LOBOS S.R.L.";"LINEA 501D
"
11/2017;MUNICIPAL;"EXPRESO LA PLATA BUENOS AIRES S.A.";"LINEA 518 LA PLATA
"
11/2017;MUNICIPAL;"EXPRESO LA PLATA BUENOS AIRES S.A.";"LINEA 503 ESTE
"
11/2017;MUNICIPAL;"EXPRESO VILLA GALICIA SAN JOSE S.A.";"LINEA 564
"
11/2017;MUNICIPAL;"EXPRESO VILLA GALICIA SAN JOSE S.A.";"LINEA 510A
"
11/2017;MUNICIPAL;"EXPRESO VILLA NUEVA S.A.";"LINEA 582
"
11/2017;MUNICIPAL;"EXPRESO VILLA NUEVA S.A.";"LINEA 580
"
11/2017;MUNICIPAL;"FUERTE BARRAGAN S.A.T.I.C.I.";"LINEA 506F
"
11/2017;MUNICIPAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 570
"
11/2017;MUNICIPAL;"LA CABAÑA S.A.";"LINEA 635 BS AS
"
11/2017;MUNICIPAL;"LA CABAÑA S.A.";"LINEA 624
"
11/2017;MUNICIPAL;"LA CENTRAL DE ESCOBAR SA";"LINEA 520A
"
11/2017;MUNICIPAL;"LA PRIMERA DE GRAND BOURG S.A.";"LINEA 740
"
11/2017;MUNICIPAL;"LA PRIMERA DE LA ESCONDIDA SRL";"LINEA 509
"
11/2017;MUNICIPAL;"LA PRIMERA DE MALVINAS ARGENTINAS UTE";"LINEA 501I
"
11/2017;MUNICIPAL;"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS";"LINEA 630
"
11/2017;MUNICIPAL;"LINEA EXPRESO LINIERS S.A.I.Y C.";"LINEA 502
"
11/2017;MUNICIPAL;"LINEA SESENTA SA";"LINEA 509
"
11/2017;MUNICIPAL;"LINEA SESENTA SA";"LINEA 503 B
"
11/2017;MUNICIPAL;"LINEA SESENTA SA";"LINEA 514
"
11/2017;MUNICIPAL;"MICRO OMNIBUS AVENIDA S.A.";"LINEA 520B
"
11/2017;MUNICIPAL;"MICRO OMNIBUS ESTE S.A";"LINEA 526
"
11/2017;MUNICIPAL;"MICRO OMNIBUS ESTE S.A";"LINEA 521 A
"
11/2017;MUNICIPAL;"MICRO OMNIBUS GENERAL SAN MARTIN SAC";"LINEA 707
"
11/2017;MUNICIPAL;"MICRO OMNIBUS GRAL PACHECO SRL";"LINEA 721
"
11/2017;MUNICIPAL;"MICRO OMNIBUS PRIMERA JUNTA S.A";"LINEA 583
"
11/2017;MUNICIPAL;"MICRO OMNIBUS PRIMERA JUNTA S.A";"LINEA 501E
"
11/2017;MUNICIPAL;"MICRO OMNIBUS PRIMERA JUNTA S.A";"LINEA 504C
"
11/2017;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 619
"
11/2017;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 603
"
11/2017;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 584
"
11/2017;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 506B
"
11/2017;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 505E
"
11/2017;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 720
"
11/2017;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 505C
"
11/2017;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 508A
"
11/2017;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 513A
"
11/2017;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 511A
"
11/2017;MUNICIPAL;"MICROEXPRES S.A.";"LINEA 503 ESTE LA PLATA
"
11/2017;MUNICIPAL;"NUEVO IDEAL S.A.";"LINEA 620
"
11/2017;MUNICIPAL;"PILAR BUS S.A";"LINEA 510B
"
11/2017;MUNICIPAL;"RUTA BUS S.A.";"LINEA 501H
"
11/2017;MUNICIPAL;"RUTA BUS S.A.";"LINEA 511B
"
11/2017;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 503C
"
11/2017;MUNICIPAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 741
"
11/2017;MUNICIPAL;"SERGIO A. RIVAS S.R.L";"LINEA 503H (RIVAS)
"
11/2017;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 500C
"
11/2017;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 502B
"
11/2017;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 501F
"
11/2017;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 503
"
11/2017;MUNICIPAL;"TRANSPORTE DEL SUR S.R.L.";"LINEA 515
"
11/2017;MUNICIPAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 621
"
11/2017;MUNICIPAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 501G
"
11/2017;MUNICIPAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 500G
"
11/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 511
"
11/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 500H
"
11/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 513
"
11/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 512
"
11/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 509C
"
11/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 508
"
11/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 503
"
11/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 506
"
11/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 507
"
11/2017;MUNICIPAL;"TRANSPORTES UNIDOS DE MERLO S.A.C.I.I.";"LINEA 500D
"
11/2017;MUNICIPAL;"UNION PLATENSE SRL";"LINEA 520C
"
11/2017;MUNICIPAL;"UNION PLATENSE SRL";"LINEA SUR MUNICIPAL
"
11/2017;MUNICIPAL;"UNION PLATENSE SRL";"NORTE MUNICIPAL
"
11/2017;MUNICIPAL;"UNION TRANSITORIA COSA CIA TRANSPORTE VECINAL U.T";"LINEA 503A BS AS
"
11/2017;MUNICIPAL;"UTENOR LINEA 723 UNION TRANSITORIA DE EMPRESAS";"LINEA 723
"
11/2017;MUNICIPAL;"UTENOR SA L 722";"LINEA 722
"
11/2017;MUNICIPAL;"YITOS S.A.";"LINEA 562
"
11/2017;MUNICIPAL;"YITOS S.A.";"LINEA 541
"
11/2017;MUNICIPAL;"YITOS S.A.";"LINEA 543
"
11/2017;MUNICIPAL;"YITOS S.A.";"LINEA 544
"
11/2017;MUNICIPAL;"YITOS S.A.";"LINEA 561
"
10/2017;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I";"LINEA 622
"
10/2017;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I";"LINEA 628
"
10/2017;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL";"LINEA 540 BSAS
"
10/2017;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL";"LINEA 550 BSAS
"
10/2017;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL";"LINEA 552 BSAS
"
10/2017;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL";"LINEA 553 BSAS
"
10/2017;MUNICIPAL;"CIA ANDRADE EMPRESA DE TRANSPORTE DE PASAJEROS SRL";"LINEA 523
"
10/2017;MUNICIPAL;"CIA LA PAZ AMADOR MOURE SACIFIYA";"LINEA 551
"
10/2017;MUNICIPAL;"CIA LA PAZ AMADOR MOURE SACIFIYA";"LINEA 542
"
10/2017;MUNICIPAL;"COMPAÑÍA DE OMNIBUS 25 DE MAYO LINEA 278";"LINEA 586
"
10/2017;MUNICIPAL;"COMPAÑÍA DE OMNIBUS 25 DE MAYO LINEA 278";"LINEA 585
"
10/2017;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 670
"
10/2017;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 504B
"
10/2017;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 507B
"
10/2017;MUNICIPAL;"COMPAÑIA MICROOMNIBUS LA COLORADA SACI";"LINEA 505 D
"
10/2017;MUNICIPAL;"COOPERATIVA DE TRABAJO 3 DE JULIO LIMITADA";"LINEA_500-503
"
10/2017;MUNICIPAL;"COOPERATIVA DE TRABAJO 3 DE JULIO LIMITADA";"LINEA 505C
"
10/2017;MUNICIPAL;"COOPERATIVA DE TRABAJO 6 DE JULIO LIMITADA";"LINEA SIN NUMERO (COOP 6 DE JULIO)
"
10/2017;MUNICIPAL;"EL URBANO SRL";"LINEA 527
"
10/2017;MUNICIPAL;"EL URBANO SRL";"LINEA 522
"
10/2017;MUNICIPAL;"EMPRESA 501 SA";"LINEA 501 A
"
10/2017;MUNICIPAL;"EMPRESA CINCO DE AGOSTO S.R.L.";"LINEA 524
"
10/2017;MUNICIPAL;"EMPRESA CIUDAD DE SAN FERNANDO SA";"LINEA 710
"
10/2017;MUNICIPAL;"EMPRESA DE TRANSPORTES EL LITORAL S.A.";"LINEA 749
"
10/2017;MUNICIPAL;"EMPRESA DE TRANSPORTES SANTA RITA  SRL";"LINEA 500B
"
10/2017;MUNICIPAL;"EMPRESA J.M. EZEIZA S.R.L.";"LINEA 518
"
10/2017;MUNICIPAL;"EMPRESA J.M. EZEIZA S.R.L.";"LINEA 532
"
10/2017;MUNICIPAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 634
"
10/2017;MUNICIPAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 504A
"
10/2017;MUNICIPAL;"EMPRESA LINEA 216 S.A.T.";"BSAS_LINEA_504_ITUZAINGO
"
10/2017;MUNICIPAL;"EMPRESA MICROOMNIBUS LARROQUE LINEA 548 SRL";"LINEA 548
"
10/2017;MUNICIPAL;"EMPRESA MONTE GRANDE S.A. LINEA 501";"LINEA 501C
"
10/2017;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA OESTE
"
10/2017;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 508C
"
10/2017;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 561B
"
10/2017;MUNICIPAL;"EMPRESA TRANSPORTE TRATADO DEL PILAR S.R.L.";"LINEA 501B
"
10/2017;MUNICIPAL;"EMRESA MONTERREY S.R.L.";"LINEA 506A
"
10/2017;MUNICIPAL;"EXPRESO ARSENO SRL";"LINEA 514
"
10/2017;MUNICIPAL;"EXPRESO EMPALME LOBOS S.R.L.";"LINEA 502A
"
10/2017;MUNICIPAL;"EXPRESO EMPALME LOBOS S.R.L.";"LINEA 501D
"
10/2017;MUNICIPAL;"EXPRESO LA PLATA BUENOS AIRES S.A.";"LINEA 518 LA PLATA
"
10/2017;MUNICIPAL;"EXPRESO LA PLATA BUENOS AIRES S.A.";"LINEA 503 ESTE
"
10/2017;MUNICIPAL;"EXPRESO VILLA GALICIA SAN JOSE S.A.";"LINEA 564
"
10/2017;MUNICIPAL;"EXPRESO VILLA GALICIA SAN JOSE S.A.";"LINEA 510A
"
10/2017;MUNICIPAL;"EXPRESO VILLA NUEVA S.A.";"LINEA 580
"
10/2017;MUNICIPAL;"EXPRESO VILLA NUEVA S.A.";"LINEA 582
"
10/2017;MUNICIPAL;"FUERTE BARRAGAN S.A.T.I.C.I.";"LINEA 506F
"
10/2017;MUNICIPAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 570
"
10/2017;MUNICIPAL;"LA CABAÑA S.A.";"LINEA 624
"
10/2017;MUNICIPAL;"LA CABAÑA S.A.";"LINEA 635 BS AS
"
10/2017;MUNICIPAL;"LA CENTRAL DE ESCOBAR SA";"LINEA 520A
"
10/2017;MUNICIPAL;"LA PRIMERA DE GRAND BOURG S.A.";"LINEA 740
"
10/2017;MUNICIPAL;"LA PRIMERA DE LA ESCONDIDA SRL";"LINEA 509
"
10/2017;MUNICIPAL;"LA PRIMERA DE MALVINAS ARGENTINAS UTE";"LINEA 501I
"
10/2017;MUNICIPAL;"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS";"LINEA 630
"
10/2017;MUNICIPAL;"LINEA EXPRESO LINIERS S.A.I.Y C.";"LINEA 502
"
10/2017;MUNICIPAL;"LINEA SESENTA SA";"LINEA 509
"
10/2017;MUNICIPAL;"LINEA SESENTA SA";"LINEA 514
"
10/2017;MUNICIPAL;"LINEA SESENTA SA";"LINEA 503 B
"
10/2017;MUNICIPAL;"MICRO OMNIBUS AVENIDA S.A.";"LINEA 520B
"
10/2017;MUNICIPAL;"MICRO OMNIBUS ESTE S.A";"LINEA 526
"
10/2017;MUNICIPAL;"MICRO OMNIBUS ESTE S.A";"LINEA 521 A
"
10/2017;MUNICIPAL;"MICRO OMNIBUS GENERAL SAN MARTIN SAC";"LINEA 707
"
10/2017;MUNICIPAL;"MICRO OMNIBUS GRAL PACHECO SRL";"LINEA 721
"
10/2017;MUNICIPAL;"MICRO OMNIBUS PRIMERA JUNTA S.A";"LINEA 504C
"
10/2017;MUNICIPAL;"MICRO OMNIBUS PRIMERA JUNTA S.A";"LINEA 583
"
10/2017;MUNICIPAL;"MICRO OMNIBUS PRIMERA JUNTA S.A";"LINEA 501E
"
10/2017;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 619
"
10/2017;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 584
"
10/2017;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 603
"
10/2017;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 505C
"
10/2017;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 505E
"
10/2017;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 513A
"
10/2017;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 506B
"
10/2017;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 720
"
10/2017;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 508A
"
10/2017;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 511A
"
10/2017;MUNICIPAL;"MICROEXPRES S.A.";"LINEA 503 ESTE LA PLATA
"
10/2017;MUNICIPAL;"NUEVO IDEAL S.A.";"LINEA 620
"
10/2017;MUNICIPAL;"PILAR BUS S.A";"LINEA 510B
"
10/2017;MUNICIPAL;"RUTA BUS S.A.";"LINEA 511B
"
10/2017;MUNICIPAL;"RUTA BUS S.A.";"LINEA 501H
"
10/2017;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 503C
"
10/2017;MUNICIPAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 741
"
10/2017;MUNICIPAL;"SERGIO A. RIVAS S.R.L";"LINEA 503H (RIVAS)
"
10/2017;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 502B
"
10/2017;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 501F
"
10/2017;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 500C
"
10/2017;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 503
"
10/2017;MUNICIPAL;"TRANSPORTE DEL SUR S.R.L.";"LINEA 515
"
10/2017;MUNICIPAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 621
"
10/2017;MUNICIPAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 500G
"
10/2017;MUNICIPAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 501G
"
10/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 500H
"
10/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 507
"
10/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 508
"
10/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 506
"
10/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 511
"
10/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 503
"
10/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 513
"
10/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 512
"
10/2017;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 509C
"
10/2017;MUNICIPAL;"TRANSPORTES UNIDOS DE MERLO S.A.C.I.I.";"LINEA 500D
"
10/2017;MUNICIPAL;"UNION PLATENSE SRL";"NORTE MUNICIPAL
"
10/2017;MUNICIPAL;"UNION PLATENSE SRL";"LINEA SUR MUNICIPAL
"
10/2017;MUNICIPAL;"UNION PLATENSE SRL";"LINEA 520C
"
10/2017;MUNICIPAL;"UNION TRANSITORIA COSA CIA TRANSPORTE VECINAL U.T";"LINEA 503A BS AS
"
10/2017;MUNICIPAL;"UTENOR LINEA 723 UNION TRANSITORIA DE EMPRESAS";"LINEA 723
"
10/2017;MUNICIPAL;"UTENOR SA L 722";"LINEA 722
"
10/2017;MUNICIPAL;"YITOS S.A.";"LINEA 562
"
10/2017;MUNICIPAL;"YITOS S.A.";"LINEA 561
"
10/2017;MUNICIPAL;"YITOS S.A.";"LINEA 544
"
10/2017;MUNICIPAL;"YITOS S.A.";"LINEA 543
"
10/2017;MUNICIPAL;"YITOS S.A.";"LINEA 541
"
09/2017;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I";"LINEA 628
"
09/2017;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I";"LINEA 622
"
09/2017;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL";"LINEA 553 BSAS
"
09/2017;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL";"LINEA 540 BSAS
"
09/2017;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL";"LINEA 552 BSAS
"
09/2017;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL";"LINEA 550 BSAS
"
